cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2807903022,Madrid--2807903022--,4264.56,6,22.9167,2,
2807903023,Madrid--2807903023--,4457.82,13,15.1667,2,
2807903024,Madrid--2807903024--,4287.47,7,12.3429,5,
2807903025,Madrid--2807903025--,3907,30,14.3964,8,
2807903026,Madrid--2807903026--,4186.98,23,16.6225,10,
2807903027,Madrid--2807903027--,4122.93,13,15.787,2,
2807903028,Madrid--2807903028--,4668.69,10,20.6734,2,
2807903029,Madrid--2807903029--,3970.69,12,14.5908,8,
2807903030,Madrid--2807903030--,3845.91,4,15.8012,5,
2807903031,Madrid--2807903031--,3970.81,6,17.2538,4,
2807903032,Madrid--2807903032--,4999.84,3,10.2564,1,
2807903033,Madrid--2807903033--,4079.68,23,15.0297,10,
2807903034,Madrid--2807903034--,3862.91,9,15,1,
2807903035,Madrid--2807903035--,3980.61,8,13.2618,4,
2807903036,Madrid--2807903036--,3926.12,6,15,1,
2807903037,Madrid--2807903037--,3740.35,7,15,1,
2807903038,Madrid--2807903038--,2882.04,3,0,0,
2807903039,Madrid--2807903039--,3832.12,1,18.75,1,
2807903040,Madrid--2807903040--,0,0,0,0,
2807903041,Madrid--2807903041--,3600.15,2,11.5789,1,
2807903042,Madrid--2807903042--,4702.38,1,14.6052,5,
2807903044,Madrid--2807903044--,4950.82,3,0,0,
2807903045,Madrid--2807903045--,4089.99,19,12.6428,8,
2807903046,Madrid--2807903046--,4977.64,19,14.2699,5,
2807903047,Madrid--2807903047--,4984.73,29,12.938,8,
2807903048,Madrid--2807903048--,5191.33,22,17.4442,12,
2807903049,Madrid--2807903049--,4285.74,6,15,1,
2807903050,Madrid--2807903050--,5204.51,7,19.4457,5,
2807903051,Madrid--2807903051--,4735.71,17,16.381,6,
2807903052,Madrid--2807903052--,5781.4,13,16.713,11,
2807903053,Madrid--2807903053--,4728.23,17,16.3434,15,
2807903054,Madrid--2807903054--,4659.02,8,17.6512,11,
2807903055,Madrid--2807903055--,6328.18,8,20.796,9,
